reading_id,sensor_id,value,unit,recorded_at,is_anomaly
07bdac1f-0c2d-4a15-ae51-394b4cf22b4e,36c365f4-e29f-47d1-a0e4-758bb7abfc48,20.68,°C,2006-04-08 22:29:40.498988,False
e9a8c2bd-ea7f-4649-8d03-1dae75292383,1cb0104a-ebfe-4ccd-9fbb-6e08dc6be785,69.66,AQI,2016-10-29 03:51:30.970225,False
3783299b-4236-42d0-9394-f51b686df056,310f040f-8f07-44fc-9e64-278ebce93a3e,22.95,°C,2019-07-02 22:01:20.453705,False
d0786d05-e601-4c3f-8b35-0282b08c8945,c7a51234-93ca-4da1-ab91-22b8fe4ae689,102.68,AQI,2021-11-01 15:48:51.592256,False
86a45173-c6b6-4d1b-aca1-92c9d3d17c71,0f2dd320-f4e4-48d5-aaa2-336692fc47e8,98.8,AQI,2018-11-24 17:20:32.703118,False
514fcb52-a308-48a1-b3b6-1fbba9f7ab00,e42e9e77-40a0-444a-93d6-fac4786ffd27,74.3,AQI,2006-06-30 22:10:20.130967,False
22075479-b2f7-4a40-9a34-d187d424fc9a,3730ae5f-1e3f-4a99-9af6-22b7bd32c8ea,39.38,%,1986-09-27 00:30:24.712539,False
8db20f3f-0ea0-4e23-b9b4-ae3afb39438c,dc43e9b9-bfb4-42be-a814-1af5127e3575,91.35,AQI,1995-03-03 19:18:10.100766,False
8439280a-f9eb-4a70-8054-bd2c128b8283,563ae42f-1c4e-4e8f-9cff-2bea08573f88,89.31,AQI,2022-08-16 03:39:46.828555,False
58e52312-9b27-40ad-a55e-59f887ff19db,9675b7d8-a279-4066-bc06-7e91ec08a100,70.15,AQI,2020-04-19 03:33:01.686455,False
9a0ef151-226a-4d3a-9261-7544d5735232,bf708401-8982-4013-b76f-ebb2eb9a5c37,83.17,AQI,2012-11-21 04:17:03.486278,False
e0151646-03d8-4768-9342-cd78e65d1c50,84bf581e-80d6-4777-b487-7594c0f5e52a,94.16,AQI,2014-11-10 00:17:53.698924,True
b840f8e1-7823-4e29-9eca-793cf210d677,8e6ffc6f-0de5-47eb-954a-736eb291fcc1,144.34,AQI,1998-09-01 18:58:25.938121,False
eaf5d85e-05fd-42c4-a284-18740cd245d7,1821a02b-8128-457b-974c-14ff620ca9ca,26.62,%,2016-02-09 06:04:27.669381,False
56ef905e-d775-4fbd-86aa-2d96ad5a5ab9,3800ce3e-d3cf-4985-8df0-ea6e692272f9,112.49,AQI,2022-08-03 17:54:16.188193,False
08290365-9fa6-4329-8d35-625b17728e64,ed8c4a54-444e-4cac-a8ae-6758686c29ed,25.47,°C,2009-07-06 12:20:14.934154,False
09b8f399-dd73-45b1-9712-3a2ffeecdacd,9171d7fe-1503-42ad-8857-c5f410e09a85,102.26,AQI,2025-03-17 08:58:21.711643,False
5143111d-65dc-421c-beba-012ff135b589,ca86ac64-3c0d-4e6e-a7dd-799231be40f3,17.27,°C,2015-01-12 21:13:25.677227,False
01c45a6b-082b-4dd4-989b-b075ba6f6665,8e0938dd-6352-4dde-aa96-382e7e8ce7c2,29.95,°C,2013-10-10 09:48:52.127060,False
32c8bb6d-a0a7-4923-b851-d8c8c23a48f4,fa8fa32d-33aa-4bdb-96a9-b192c0e86ac2,86.6,AQI,2011-04-03 03:51:09.224281,False
90099250-60db-413b-988f-fb26975a688d,c06aa520-de51-4335-8713-80ad42a4e132,39.36,%,2020-05-17 19:06:10.517327,False
0e78b672-3b2b-418b-a0a8-3d4bb1db6df3,4d16556e-57f4-4362-949b-7992d3d3554d,15.2,°C,2008-01-09 17:09:15.096398,False
eeae0306-7649-44eb-b418-58b3d29afdd0,e790d2ce-ba19-4b85-811d-b3d18a5c007f,38.06,%,2017-06-16 16:01:57.163905,False
034e1245-ead8-40c3-ad40-df833a26d5dc,534bda6e-53aa-41b3-9e2d-efd72d7649b1,53.09,%,2026-03-31 07:37:58.123609,False
c090ddd4-f810-486d-8308-b95cc953ad7f,7d46674f-ec0e-4241-ac2c-ecfb47d23c75,13.4,°C,1997-04-02 03:49:56.112450,False
0a702f1d-75ad-4ae7-a8b2-6dbd5c95ca96,26cfe4d0-d3f6-4bb1-b217-1fb21878e96e,45.42,%,2020-07-31 04:22:17.115513,False
f03b1810-58ad-4bbf-b6f7-d63a88316df2,3be38e65-b031-4e4f-bf93-4745fb384f8a,17.24,°C,2002-10-09 23:29:24.133541,False
1166ab3b-e300-4c29-8683-a6081e450cb2,d6228cc3-a849-4e8c-9a46-0f0c0f21de6f,44.44,%,2023-01-26 12:58:13.066210,False
a30b5f4a-b72c-4281-918e-36b62146514a,97dd820c-6552-43f2-95bc-307043353ea0,51.09,%,2024-12-15 22:01:36.287181,False
2fa1cda5-3400-4595-a181-2e05f0cb9438,6152f1a7-6164-4970-bf5d-d08044ca9565,35.35,%,2025-08-15 12:46:35.405580,False
17fd2c34-106f-450d-9834-0aeed7d97716,c04e3f34-90ab-424e-877e-b2c85cf56f0d,14.76,°C,2007-04-19 22:49:38.565148,False
f581ba03-e113-4990-9fdb-50ff120cea6e,f9e081ae-2b62-49bc-ac9c-225cb5566fc3,100.84,AQI,2017-08-17 12:02:10.149105,False
d0c81a70-6f98-4068-b40a-86f6768dd2b0,c81622ca-8f00-464d-a9a6-680c2e914059,41.88,%,2025-11-02 11:16:13.897799,False
15735a36-cd54-47bb-977a-d8f7406aaa27,eb441387-45f5-4d5e-a345-742a93b26749,121.8,AQI,2022-12-29 21:57:38.681129,False
a145b40a-4650-4682-9c6a-559180104245,66c50ae7-53c7-4462-b142-a51d798e65ca,46.24,%,2018-08-30 13:46:35.160474,False
fb4939af-f0ca-4fbe-aa58-35099b2273e6,cb03e789-48e6-4de1-a0b1-224a785ea222,20.63,°C,1999-06-11 10:45:11.473400,True
21482264-d5ac-4f42-9e6d-1d2be72d238e,18007fd2-9e7a-4c42-a042-a777f9a872d8,45.59,%,1985-11-03 20:32:56.704822,False
2bf34f0c-938e-417f-b711-c2ad98ae63b9,ca17bca4-2103-43c2-9013-86ba2c103e17,21.43,°C,2021-12-30 21:26:32.596443,False
0cb82b7c-8ce5-47f9-8ae3-ef21fd723d23,c3d6cc2a-646d-4444-a245-87bb9edecd62,19.69,°C,2022-05-11 14:47:07.973967,False
9bcb1973-58ac-4189-b745-6a992f884d57,890d3ff5-d028-43de-a68b-8daa4c10326c,14.39,°C,2021-02-06 07:03:03.402895,False
7ddaa6a3-1a7f-4e71-a57b-80133cb3c1db,6519dae4-645b-4ce0-9fbb-7b1af821b127,80.43,AQI,1995-11-23 05:51:24.847334,True
1e32c36b-6ca9-41dc-81f2-eae99fee374a,38e43374-6366-41c2-b3b9-6fb2c7da7230,57.5,%,2019-12-17 18:44:43.795005,False
90254fa7-c6d8-4811-bd29-b4c0f0c977f2,09817816-f554-489a-8adc-872527c00c33,41.26,%,2023-06-01 10:08:16.812557,False
7d993132-57ff-49e9-b1fc-d4590e8b8ab5,805c1e02-0e7b-40c4-ad6a-d33e6b2f5897,21.36,°C,2026-02-17 08:25:38.174652,False
f0c21cb2-5235-4699-9dda-ac58e5f015a3,bfea8615-e741-47e4-9728-a87e28705722,53.8,%,2004-06-19 16:35:12.860426,False
4d813819-4d7d-4449-b13b-a400c9b039d2,d381fd4d-cfe9-4b41-ab18-fa7952360f56,53.82,%,2022-08-13 11:53:19.753896,False
2627924b-d955-45af-b23e-5ddc77bf0b40,ff5e11ae-ba33-40fb-9348-eefcb7bf63b1,115.76,AQI,2002-04-10 23:36:13.696400,False
5256269a-0c34-4af4-b0b4-ee9392f0a03a,e56f6a52-84cd-4c8e-934e-efcc29b132a8,21.29,°C,2005-02-17 20:54:29.380187,False
6bbafbb1-4dd4-4752-ab83-3fe3c9253205,e4b1fbda-3d16-41a2-9d7b-1cfe02aa5b96,109.79,AQI,2024-10-11 15:02:13.911510,False
159aaf94-2f45-4a11-b9e6-0c0274cd3483,369fe5f4-266f-4ba8-8938-f57939cff35a,21.02,°C,2012-10-11 11:49:10.521722,False
e9dc0a9b-2a08-46e3-b4eb-0d547e087d35,36c365f4-e29f-47d1-a0e4-758bb7abfc48,25.41,°C,2022-08-27 07:10:00.193187,False
4676961a-b75d-435c-bfdd-816df66364c0,1cb0104a-ebfe-4ccd-9fbb-6e08dc6be785,111.96,AQI,2019-08-21 16:43:11.067296,False
6900e349-2ebc-4032-93e0-dfd63ee0069c,310f040f-8f07-44fc-9e64-278ebce93a3e,23.82,°C,2016-04-25 01:12:49.860702,False
5cbab992-237a-47cf-a29b-2ee58df289be,c7a51234-93ca-4da1-ab91-22b8fe4ae689,75.77,AQI,2021-08-23 08:55:40.968760,False
f2c123f4-e689-48ba-9b25-9eeed073cd7d,0f2dd320-f4e4-48d5-aaa2-336692fc47e8,84.39,AQI,2023-06-04 17:37:11.256078,False
ea0c41a1-5b45-4ba3-be53-4761e7c778d3,e42e9e77-40a0-444a-93d6-fac4786ffd27,97.29,AQI,2021-02-28 09:02:30.621599,False
4a7c22b5-3cb3-40d5-832e-df5193f29034,3730ae5f-1e3f-4a99-9af6-22b7bd32c8ea,34.71,%,2025-07-11 10:24:02.228547,False
5e619354-0c0a-4daa-9d46-58b10be6f8a5,dc43e9b9-bfb4-42be-a814-1af5127e3575,86.84,AQI,2020-11-12 18:13:51.234661,False
ffa1fbc5-9b66-49b0-85ce-182153941b16,563ae42f-1c4e-4e8f-9cff-2bea08573f88,138.79,AQI,2004-11-09 00:43:38.476074,False
9b22d05e-df90-4e2d-8c1c-0647f0cd9bd4,9675b7d8-a279-4066-bc06-7e91ec08a100,72.95,AQI,2023-11-26 20:48:48.553651,True
460149b7-6e53-4a57-b782-9d86feedac21,bf708401-8982-4013-b76f-ebb2eb9a5c37,100.15,AQI,2013-07-13 11:31:36.338791,True
436e2a47-f76e-4afe-a661-eec7bef59c42,84bf581e-80d6-4777-b487-7594c0f5e52a,100.97,AQI,1991-05-05 13:21:02.483997,False
5629f9b9-9ce4-4a7f-9576-289e51ec0ec5,8e6ffc6f-0de5-47eb-954a-736eb291fcc1,97.29,AQI,2006-08-30 18:46:32.043338,False
5e4dbda3-271c-4d5a-917c-64410e5e7773,1821a02b-8128-457b-974c-14ff620ca9ca,48.46,%,2014-05-14 13:25:56.268176,False
b173a804-424e-4f6b-a8d1-576a38bcd79b,3800ce3e-d3cf-4985-8df0-ea6e692272f9,92.95,AQI,2010-10-11 14:01:25.692091,False
6a3e8c8e-1e34-434f-ae78-e884ff52c8a9,ed8c4a54-444e-4cac-a8ae-6758686c29ed,16.35,°C,2020-06-21 08:39:03.706707,False
1d12a2b5-d632-422a-bbff-6bc252ac2357,9171d7fe-1503-42ad-8857-c5f410e09a85,104.93,AQI,2024-03-03 23:58:40.818622,False
4c05dcb2-3db3-4449-9c59-3b4c525a7e2c,ca86ac64-3c0d-4e6e-a7dd-799231be40f3,18.39,°C,2025-01-13 22:39:18.807649,False
d00f04c9-e86d-4891-a0ef-20183767430f,8e0938dd-6352-4dde-aa96-382e7e8ce7c2,17.53,°C,2011-08-31 06:21:41.544959,False
d5aab511-a44f-4520-9392-ce3eca8406d1,fa8fa32d-33aa-4bdb-96a9-b192c0e86ac2,97.52,AQI,1998-02-28 17:05:58.413544,False
b90d8315-65fa-4ecf-96c3-8e90b72709cf,c06aa520-de51-4335-8713-80ad42a4e132,60.9,%,2019-01-10 20:30:27.348636,False
e97cafe1-bf95-45c2-8156-f865a85c5e7b,4d16556e-57f4-4362-949b-7992d3d3554d,25.51,°C,1999-09-30 19:56:31.075040,False
9e56b7e1-0d61-4d28-a8f0-ce99f9451f0f,e790d2ce-ba19-4b85-811d-b3d18a5c007f,43.21,%,2024-10-06 02:14:47.906096,False
11083028-3ba7-4ebd-8d5b-baf6e044b92e,534bda6e-53aa-41b3-9e2d-efd72d7649b1,44.67,%,2025-09-16 23:45:22.673854,True
088ba7af-d8a0-4c7a-bab4-fcd46f746ec0,7d46674f-ec0e-4241-ac2c-ecfb47d23c75,19.27,°C,2015-11-14 19:26:42.467247,False
8003e1f0-5fd9-4d30-bd2b-f0de43ce3b03,26cfe4d0-d3f6-4bb1-b217-1fb21878e96e,49.09,%,2007-07-13 00:10:10.442521,False
b835c2fb-0ba9-41ea-ba9a-c8395a5dc9ab,3be38e65-b031-4e4f-bf93-4745fb384f8a,17.11,°C,2000-06-13 02:10:48.054929,False
1e427baa-9412-40ce-b209-c91b6cc4dfef,d6228cc3-a849-4e8c-9a46-0f0c0f21de6f,47.52,%,2023-09-02 13:31:03.347079,False
957414d0-a80c-4df9-8431-52e74e6007f8,97dd820c-6552-43f2-95bc-307043353ea0,51.56,%,2026-01-24 17:26:35.535079,False
29f80072-a60e-4cd7-a05a-1fb79e2ff460,6152f1a7-6164-4970-bf5d-d08044ca9565,43.66,%,2024-11-15 23:06:12.844026,False
0fa51d82-f437-44ee-958a-252854cb2aca,c04e3f34-90ab-424e-877e-b2c85cf56f0d,18.22,°C,2018-05-03 23:04:48.784989,False
16fb06cc-2d74-4466-aead-95be8afb2287,f9e081ae-2b62-49bc-ac9c-225cb5566fc3,92.51,AQI,2022-01-08 01:31:50.123190,False
d8e2d397-ebc3-474b-9231-567f5438210f,c81622ca-8f00-464d-a9a6-680c2e914059,45.12,%,2025-09-07 16:42:23.909434,False
855400f5-1fdc-4ef1-a917-c8749474aec9,eb441387-45f5-4d5e-a345-742a93b26749,118.76,AQI,2020-03-23 04:02:12.600056,False
3a8b52a5-9d9e-44f0-a506-90c9b2fe9a5c,66c50ae7-53c7-4462-b142-a51d798e65ca,52.58,%,2019-08-03 02:39:14.880916,True
d29ec650-5af3-4221-9e4f-fbbefc442750,cb03e789-48e6-4de1-a0b1-224a785ea222,16.16,°C,1999-10-25 04:37:27.142889,False
628637fe-9b8c-4003-b5c8-6526f382f6bf,18007fd2-9e7a-4c42-a042-a777f9a872d8,39.93,%,2013-10-10 02:11:39.593807,False
c77b0051-7d39-4be6-a114-b955d52a43ac,ca17bca4-2103-43c2-9013-86ba2c103e17,15.24,°C,2012-03-06 21:22:55.841166,False
cc0f549b-7214-40c0-8055-9a42a8c12fe8,c3d6cc2a-646d-4444-a245-87bb9edecd62,13.02,°C,2022-07-22 12:27:48.147969,False
f73ca8f5-d5d3-4d0e-8b0b-0a5e629b6f1f,890d3ff5-d028-43de-a68b-8daa4c10326c,19.17,°C,2017-07-10 02:01:33.124102,False
7695d0f2-be73-4717-b264-7c4136120a17,6519dae4-645b-4ce0-9fbb-7b1af821b127,88.79,AQI,1980-04-20 16:42:19.971197,False
2f73ed0c-c438-4a0f-aa26-c0c01fb4fabb,38e43374-6366-41c2-b3b9-6fb2c7da7230,65.58,%,2021-11-10 03:22:12.555754,False
b1e94dbf-a511-4084-8544-b59ee1e448e4,09817816-f554-489a-8adc-872527c00c33,60.5,%,2014-12-11 23:39:43.660723,False
c382fa93-7dd0-4f91-8b12-2613926652e6,805c1e02-0e7b-40c4-ad6a-d33e6b2f5897,14.6,°C,2022-06-15 02:48:29.636498,False
4151b1e5-16f8-448a-b82b-1d7cd1f0a17f,bfea8615-e741-47e4-9728-a87e28705722,32.31,%,2001-07-28 07:14:08.143613,False
e43f8e12-adfb-4151-b4ba-e20124d28fe4,d381fd4d-cfe9-4b41-ab18-fa7952360f56,38.07,%,2026-03-28 11:48:05.567267,False
87ce024f-4d23-4997-8901-cc3f6926f960,ff5e11ae-ba33-40fb-9348-eefcb7bf63b1,93.32,AQI,2023-08-20 13:18:11.333163,False
594c145f-7966-4636-ae1b-bb0331959fe5,e56f6a52-84cd-4c8e-934e-efcc29b132a8,20.21,°C,1998-02-27 04:55:45.624014,False
8b6226e7-699d-4513-9f13-0077882e88a4,e4b1fbda-3d16-41a2-9d7b-1cfe02aa5b96,90.39,AQI,2023-04-23 05:12:29.138751,False
c1ed79a7-f429-4e7c-a265-c7a19f08f9cb,369fe5f4-266f-4ba8-8938-f57939cff35a,18.45,°C,2012-04-14 10:08:42.655040,False
c63ef4f5-874a-40e7-a574-41a09f54c198,36c365f4-e29f-47d1-a0e4-758bb7abfc48,23.98,°C,1999-05-30 10:00:38.104805,False
6e62838e-430b-4f12-b62a-4660df15afee,1cb0104a-ebfe-4ccd-9fbb-6e08dc6be785,120.15,AQI,2025-08-06 12:37:08.581395,False
935f882d-867f-44f4-9071-1f1427b77cd8,310f040f-8f07-44fc-9e64-278ebce93a3e,30.31,°C,2008-06-08 03:23:27.890002,False
43e29a73-454c-4f71-9230-dd56bb5b02ad,c7a51234-93ca-4da1-ab91-22b8fe4ae689,62.51,AQI,2010-11-30 23:47:05.940990,False
558b2878-e9a3-47ee-a3f6-76b838a1d56b,0f2dd320-f4e4-48d5-aaa2-336692fc47e8,104.63,AQI,2017-07-25 13:34:04.471048,False
77e26e3e-0d3d-4403-bef8-d0b363d447bb,e42e9e77-40a0-444a-93d6-fac4786ffd27,89.46,AQI,2022-09-25 20:57:52.526252,False
8111187e-1e1f-4acb-9bc3-e8f1b9ec97df,3730ae5f-1e3f-4a99-9af6-22b7bd32c8ea,43.8,%,1997-06-16 13:16:01.290129,False
a1516af8-0e53-402d-a174-7d045707bf11,dc43e9b9-bfb4-42be-a814-1af5127e3575,115.7,AQI,1996-11-27 07:56:14.680856,False
07fa6cd7-f176-4d35-9d01-8ae243b921c0,563ae42f-1c4e-4e8f-9cff-2bea08573f88,114.51,AQI,2011-08-30 18:04:32.557910,False
d2137e40-1947-4ec8-95f1-3521880c74e9,9675b7d8-a279-4066-bc06-7e91ec08a100,75.65,AQI,2007-06-04 12:50:48.953074,False
d7b834a0-3827-49d7-805f-7c19f53b36db,bf708401-8982-4013-b76f-ebb2eb9a5c37,79.73,AQI,2011-11-22 19:49:13.895174,False
3367ae3a-c3ef-4d6a-819f-481a48319af9,84bf581e-80d6-4777-b487-7594c0f5e52a,106.98,AQI,1973-11-23 23:02:26.305782,False
26abae4b-d5fa-4cf0-b95f-3d7deb7604e8,8e6ffc6f-0de5-47eb-954a-736eb291fcc1,115.59,AQI,1999-10-26 22:38:44.935227,False
d4c4714b-2012-496c-a2b5-39343e48df53,1821a02b-8128-457b-974c-14ff620ca9ca,32.53,%,1980-05-22 16:10:53.599522,False
84ec6643-36b8-418c-be80-8f97f1cf44f1,3800ce3e-d3cf-4985-8df0-ea6e692272f9,92.9,AQI,2016-07-13 21:04:44.862821,False
53c932bd-7f51-495b-a5e9-45c4971a0405,ed8c4a54-444e-4cac-a8ae-6758686c29ed,25.62,°C,2023-09-21 19:51:19.673167,False
7bc5011e-95e7-4f57-a102-35affb97abce,9171d7fe-1503-42ad-8857-c5f410e09a85,87.09,AQI,2022-12-20 18:45:14.853204,False
c7fb2675-a1cf-4640-b7f2-54cf0dcf01d0,ca86ac64-3c0d-4e6e-a7dd-799231be40f3,11.18,°C,2019-04-13 03:52:05.690661,False
80de9d4f-b27f-4224-8ae3-6625a789197b,8e0938dd-6352-4dde-aa96-382e7e8ce7c2,23.08,°C,2017-09-13 08:37:12.494087,False
06f25834-7ce0-4afd-bec0-5a0b9e5c2572,fa8fa32d-33aa-4bdb-96a9-b192c0e86ac2,94.7,AQI,1975-06-22 14:07:34.887320,False
4c4c9ea9-48a3-4873-98fe-56b524a3ff38,c06aa520-de51-4335-8713-80ad42a4e132,65.09,%,2008-09-30 07:35:40.579324,False
8d98c296-240a-4e3a-9a54-767b2de54407,4d16556e-57f4-4362-949b-7992d3d3554d,24.84,°C,2000-10-27 21:58:44.117645,False
3876a74b-060d-482e-8430-a5d8a60f471e,e790d2ce-ba19-4b85-811d-b3d18a5c007f,58.1,%,2017-08-02 18:16:52.700251,True
4a241203-0449-48b8-b797-75b7dd962be9,534bda6e-53aa-41b3-9e2d-efd72d7649b1,48.7,%,2025-12-03 00:55:57.484245,False
29dc9588-3694-4a46-8e74-01e93e3660aa,7d46674f-ec0e-4241-ac2c-ecfb47d23c75,11.76,°C,1995-11-16 08:02:45.251876,False
92a06e27-dce9-43f0-8d00-7d8e46b3dc0b,26cfe4d0-d3f6-4bb1-b217-1fb21878e96e,49.84,%,1988-11-30 05:43:37.989921,False
b9c55c16-5f8b-4d8a-9283-3c5282ba671c,3be38e65-b031-4e4f-bf93-4745fb384f8a,13.78,°C,2003-09-28 13:04:17.262592,False
8fa94e62-30fc-4c7e-a5b9-259be150c610,d6228cc3-a849-4e8c-9a46-0f0c0f21de6f,64.13,%,2021-10-25 06:32:32.994303,False
06722d1c-4730-4c80-99b3-406687018069,97dd820c-6552-43f2-95bc-307043353ea0,50.34,%,2025-02-17 04:32:20.053823,False
2ae7816e-8a1b-4709-8331-3e4e32033a60,6152f1a7-6164-4970-bf5d-d08044ca9565,60.18,%,2024-05-05 22:03:41.554545,False
cb63fc71-ab45-40ea-bc3c-8e5b3f308e48,c04e3f34-90ab-424e-877e-b2c85cf56f0d,16.26,°C,2013-06-12 03:54:29.882493,False
3002797d-9c5d-4b20-8991-68f1a3aecd63,f9e081ae-2b62-49bc-ac9c-225cb5566fc3,134.25,AQI,2021-12-10 19:01:43.549304,False
77a11ccf-1e7f-4c3c-b065-dc5f6b0a01e2,c81622ca-8f00-464d-a9a6-680c2e914059,41.26,%,2025-12-21 19:42:51.442609,False
2394b0ec-6f67-4122-b5ea-aa6e4e92b2c8,eb441387-45f5-4d5e-a345-742a93b26749,94.64,AQI,2020-10-27 01:38:31.560662,False
6675c512-b37e-4776-890a-065f43fb1854,66c50ae7-53c7-4462-b142-a51d798e65ca,47.74,%,2016-01-22 04:48:34.292013,False
33e8f063-81a1-41eb-a4a3-4090f257a9f2,cb03e789-48e6-4de1-a0b1-224a785ea222,20.46,°C,2022-04-28 18:38:49.635479,False
0e4d934b-7bdd-4f80-ad56-e6d9047df871,18007fd2-9e7a-4c42-a042-a777f9a872d8,26.73,%,2019-04-26 16:14:26.627620,False
d3e78915-48e5-4635-879f-53ead77012ec,ca17bca4-2103-43c2-9013-86ba2c103e17,24.35,°C,2024-12-05 23:17:24.819064,False
ec40e4d0-2b75-4cac-8e21-ffa3039a4673,c3d6cc2a-646d-4444-a245-87bb9edecd62,16.02,°C,2024-07-26 16:07:54.647535,False
e89324d9-0c7b-4ca7-b884-f22d0aceb0fb,890d3ff5-d028-43de-a68b-8daa4c10326c,21.27,°C,2021-07-24 19:19:57.047917,False
7255272f-7b12-40ce-9e8d-e05f59be2e71,6519dae4-645b-4ce0-9fbb-7b1af821b127,122.43,AQI,1998-10-09 07:10:37.451030,False
e9d41cc2-62c8-4224-99cd-fd678c604fb1,38e43374-6366-41c2-b3b9-6fb2c7da7230,60.65,%,2016-09-19 02:22:06.651614,False
e4914869-9785-47da-abde-6398e53e9b39,09817816-f554-489a-8adc-872527c00c33,59.28,%,2018-07-19 10:51:52.638233,False
6e1ae90e-6e50-4764-9b6f-80dfbca613af,805c1e02-0e7b-40c4-ad6a-d33e6b2f5897,22.44,°C,2015-11-28 17:09:46.070713,False
7bcf2ecf-f0ae-4aee-bf15-5a804c2f745d,bfea8615-e741-47e4-9728-a87e28705722,59.88,%,2006-01-10 07:51:38.525217,False
92f90e2c-d84d-4386-ad73-440319896152,d381fd4d-cfe9-4b41-ab18-fa7952360f56,70.87,%,1998-10-07 05:51:10.116224,False
cef3a434-42f4-46c1-848b-9e2b950cf46d,ff5e11ae-ba33-40fb-9348-eefcb7bf63b1,133.94,AQI,2013-01-26 20:25:38.937483,False
41b8f1c8-9266-4b61-ad73-0cb08699319c,e56f6a52-84cd-4c8e-934e-efcc29b132a8,21.08,°C,2010-01-16 18:32:32.777365,False
dddccf55-7f5c-415f-a661-e27cba985f3b,e4b1fbda-3d16-41a2-9d7b-1cfe02aa5b96,113.63,AQI,2024-04-02 17:49:05.597883,False
ac9575a4-90c0-42f4-abc4-e99c6a5e4301,369fe5f4-266f-4ba8-8938-f57939cff35a,19.58,°C,2024-11-06 10:33:09.940315,False
0f8cc1f2-2b04-4d8a-8d87-c6633ed77fe6,36c365f4-e29f-47d1-a0e4-758bb7abfc48,16.47,°C,2019-05-25 13:53:43.368958,False
f428f9d6-ca7a-418c-93c1-93dafb36a7f0,1cb0104a-ebfe-4ccd-9fbb-6e08dc6be785,115.17,AQI,2019-01-25 12:19:42.375489,False
bcc600ad-92ad-4ba0-93ed-5961b88a7916,310f040f-8f07-44fc-9e64-278ebce93a3e,15.18,°C,2017-12-22 14:19:43.148652,False
33627d5e-6d4a-44d2-ac03-c3fe407b04ed,c7a51234-93ca-4da1-ab91-22b8fe4ae689,149.02,AQI,2009-08-29 17:29:33.516482,False
98c913bc-4265-4ff5-af21-92c7bf450fde,0f2dd320-f4e4-48d5-aaa2-336692fc47e8,106.13,AQI,1995-09-15 02:06:05.548738,True
945c7d9e-810c-4d4c-9c1e-af8049d1aa6c,e42e9e77-40a0-444a-93d6-fac4786ffd27,75.1,AQI,2008-02-09 03:08:58.185911,False
5037588e-b3fd-4553-a32e-b4e10d21bd85,3730ae5f-1e3f-4a99-9af6-22b7bd32c8ea,56.59,%,1991-05-24 18:34:14.352779,False
a82a1ecc-117b-4a04-8437-b10cad319a17,dc43e9b9-bfb4-42be-a814-1af5127e3575,120.01,AQI,1995-12-04 19:18:04.971759,False
8ee98eaa-9516-4863-a3b5-31718930dd96,563ae42f-1c4e-4e8f-9cff-2bea08573f88,85.24,AQI,2018-05-26 06:04:28.320216,False
098441b4-d17e-457d-9e2f-abfbd46a9f99,9675b7d8-a279-4066-bc06-7e91ec08a100,103.55,AQI,2008-06-21 20:30:52.040399,False
a96cc197-e873-4132-993f-c510fbf8caec,bf708401-8982-4013-b76f-ebb2eb9a5c37,72.36,AQI,2025-10-03 13:18:29.404433,False
64299680-28bd-42b4-9525-4d6fccaecf5d,84bf581e-80d6-4777-b487-7594c0f5e52a,77.06,AQI,1976-07-10 05:06:50.932898,False
dbd16f43-61df-4d78-a68c-c9f97fb34427,8e6ffc6f-0de5-47eb-954a-736eb291fcc1,105.79,AQI,2007-12-27 07:37:33.898795,False
dd01ccda-8586-4746-9e54-9ae1d2fd3868,1821a02b-8128-457b-974c-14ff620ca9ca,42.24,%,1990-01-26 10:22:51.980170,False
85be0394-dd51-4ec1-927f-b6a07caf32b7,3800ce3e-d3cf-4985-8df0-ea6e692272f9,80.45,AQI,2016-10-06 05:22:36.520749,False
5a9acb65-bc46-438e-a208-9656ac50b889,ed8c4a54-444e-4cac-a8ae-6758686c29ed,13.11,°C,2022-11-29 00:14:56.182588,False
49271bcf-bee4-42ad-8082-590f091e6ab3,9171d7fe-1503-42ad-8857-c5f410e09a85,45.41,AQI,2025-05-12 22:58:54.688944,False
a42e332a-6df5-4a76-8eb3-8464d7822cfb,ca86ac64-3c0d-4e6e-a7dd-799231be40f3,11.6,°C,2019-03-12 22:43:50.111626,False
3bfeb743-c83c-497c-be16-4f95156073a1,8e0938dd-6352-4dde-aa96-382e7e8ce7c2,29.1,°C,2021-05-23 08:50:01.861671,False
f05b60b2-524e-48ba-8790-d37317ed8693,fa8fa32d-33aa-4bdb-96a9-b192c0e86ac2,117.89,AQI,1975-05-05 09:42:50.996780,False
48bc5a9b-4cb8-4615-a88c-f66988083777,c06aa520-de51-4335-8713-80ad42a4e132,40.46,%,2006-05-09 20:54:59.865766,False
c3526e4b-de49-4682-9553-0f40fed3cf56,4d16556e-57f4-4362-949b-7992d3d3554d,15.02,°C,2023-07-25 10:36:31.636097,False
34d65382-ed77-4b7c-b77b-cd85f7c9b1b6,e790d2ce-ba19-4b85-811d-b3d18a5c007f,41.02,%,2016-05-14 01:35:39.803359,False
b84bd6f3-5ad5-4475-8d58-9bdb1079f78f,534bda6e-53aa-41b3-9e2d-efd72d7649b1,38.06,%,2025-10-04 22:42:23.489588,True
492957d6-9fac-4064-8652-91217c36e4a7,7d46674f-ec0e-4241-ac2c-ecfb47d23c75,15.53,°C,2019-04-04 19:08:54.675725,False
